Archivo,Elemento,Ecut,KPoints,Pseudopotencial,Total Energy (Ry)
K_ecut50_k222_K.pz-spn-rrkjus_psl.1.0.0.in,K,50,2 2 2,K.pz-spn-rrkjus_psl.1.0.0,-58.70367144
K_ecut50_k222_K.pz-spn-kjpaw_psl.1.0.0.in,K,50,2 2 2,K.pz-spn-kjpaw_psl.1.0.0,-109.83230669
K_ecut50_k333_K.pbe-spn-kjpaw_psl.1.0.0.in,K,50,3 3 3,K.pbe-spn-kjpaw_psl.1.0.0,-113.01745896
K_ecut50_k333_K.pbe-spn-rrkjus_psl.1.0.0.in,K,50,3 3 3,K.pbe-spn-rrkjus_psl.1.0.0,-58.78022663
K_ecut50_k333_K.pz-spn-rrkjus_psl.1.0.0.in,K,50,3 3 3,K.pz-spn-rrkjus_psl.1.0.0,-58.74955713
K_ecut50_k333_K.pz-spn-kjpaw_psl.1.0.0.in,K,50,3 3 3,K.pz-spn-kjpaw_psl.1.0.0,-109.87820039
K_ecut50_k444_K.pbe-spn-kjpaw_psl.1.0.0.in,K,50,4 4 4,K.pbe-spn-kjpaw_psl.1.0.0,-113.006493
K_ecut50_k444_K.pbe-spn-rrkjus_psl.1.0.0.in,K,50,4 4 4,K.pbe-spn-rrkjus_psl.1.0.0,-58.76926117
K_ecut50_k444_K.pz-spn-rrkjus_psl.1.0.0.in,K,50,4 4 4,K.pz-spn-rrkjus_psl.1.0.0,-58.73846889
K_ecut50_k444_K.pz-spn-kjpaw_psl.1.0.0.in,K,50,4 4 4,K.pz-spn-kjpaw_psl.1.0.0,-109.86711069
K_ecut50_k555_K.pbe-spn-kjpaw_psl.1.0.0.in,K,50,5 5 5,K.pbe-spn-kjpaw_psl.1.0.0,-113.01082872
K_ecut50_k555_K.pbe-spn-rrkjus_psl.1.0.0.in,K,50,5 5 5,K.pbe-spn-rrkjus_psl.1.0.0,-58.77359758
K_ecut50_k555_K.pz-spn-rrkjus_psl.1.0.0.in,K,50,5 5 5,K.pz-spn-rrkjus_psl.1.0.0,-58.74288442
K_ecut50_k555_K.pz-spn-kjpaw_psl.1.0.0.in,K,50,5 5 5,K.pz-spn-kjpaw_psl.1.0.0,-109.87152614
K_ecut50_k666_K.pbe-spn-kjpaw_psl.1.0.0.in,K,50,6 6 6,K.pbe-spn-kjpaw_psl.1.0.0,-113.00954154
K_ecut50_k666_K.pbe-spn-rrkjus_psl.1.0.0.in,K,50,6 6 6,K.pbe-spn-rrkjus_psl.1.0.0,-58.77231006
K_ecut50_k666_K.pz-spn-rrkjus_psl.1.0.0.in,K,50,6 6 6,K.pz-spn-rrkjus_psl.1.0.0,-58.74157737
K_ecut50_k666_K.pz-spn-kjpaw_psl.1.0.0.in,K,50,6 6 6,K.pz-spn-kjpaw_psl.1.0.0,-109.8702195
K_ecut50_k777_K.pbe-spn-kjpaw_psl.1.0.0.in,K,50,7 7 7,K.pbe-spn-kjpaw_psl.1.0.0,-113.01070621
K_ecut50_k777_K.pbe-spn-rrkjus_psl.1.0.0.in,K,50,7 7 7,K.pbe-spn-rrkjus_psl.1.0.0,-58.77347503
K_ecut50_k777_K.pz-spn-rrkjus_psl.1.0.0.in,K,50,7 7 7,K.pz-spn-rrkjus_psl.1.0.0,-58.74274535
K_ecut50_k777_K.pz-spn-kjpaw_psl.1.0.0.in,K,50,7 7 7,K.pz-spn-kjpaw_psl.1.0.0,-109.87138761
K_ecut50_k888_K.pbe-spn-kjpaw_psl.1.0.0.in,K,50,8 8 8,K.pbe-spn-kjpaw_psl.1.0.0,-113.01021087
K_ecut50_k888_K.pbe-spn-rrkjus_psl.1.0.0.in,K,50,8 8 8,K.pbe-spn-rrkjus_psl.1.0.0,-58.77297862
K_ecut50_k888_K.pz-spn-rrkjus_psl.1.0.0.in,K,50,8 8 8,K.pz-spn-rrkjus_psl.1.0.0,-58.74224426
K_ecut50_k888_K.pz-spn-kjpaw_psl.1.0.0.in,K,50,8 8 8,K.pz-spn-kjpaw_psl.1.0.0,-109.8708871
K_ecut50_k999_K.pbe-spn-kjpaw_psl.1.0.0.in,K,50,9 9 9,K.pbe-spn-kjpaw_psl.1.0.0,-113.01075891
K_ecut50_k999_K.pbe-spn-rrkjus_psl.1.0.0.in,K,50,9 9 9,K.pbe-spn-rrkjus_psl.1.0.0,-58.77352708
K_ecut50_k999_K.pz-spn-rrkjus_psl.1.0.0.in,K,50,9 9 9,K.pz-spn-rrkjus_psl.1.0.0,-58.74279415
K_ecut50_k999_K.pz-spn-kjpaw_psl.1.0.0.in,K,50,9 9 9,K.pz-spn-kjpaw_psl.1.0.0,-109.87143613
K_ecut50_k101010_K.pbe-spn-kjpaw_psl.1.0.0.in,K,50,10 10 10,K.pbe-spn-kjpaw_psl.1.0.0,-113.0104118
K_ecut50_k101010_K.pbe-spn-rrkjus_psl.1.0.0.in,K,50,10 10 10,K.pbe-spn-rrkjus_psl.1.0.0,-58.7731802
K_ecut50_k101010_K.pz-spn-rrkjus_psl.1.0.0.in,K,50,10 10 10,K.pz-spn-rrkjus_psl.1.0.0,-58.74244302
K_ecut50_k101010_K.pz-spn-kjpaw_psl.1.0.0.in,K,50,10 10 10,K.pz-spn-kjpaw_psl.1.0.0,-109.87108545
K_ecut50_k111111_K.pbe-spn-kjpaw_psl.1.0.0.in,K,50,11 11 11,K.pbe-spn-kjpaw_psl.1.0.0,-113.01064361
K_ecut50_k111111_K.pbe-spn-rrkjus_psl.1.0.0.in,K,50,11 11 11,K.pbe-spn-rrkjus_psl.1.0.0,-58.77341193
K_ecut50_k111111_K.pz-spn-rrkjus_psl.1.0.0.in,K,50,11 11 11,K.pz-spn-rrkjus_psl.1.0.0,-58.74268364
K_ecut50_k111111_K.pz-spn-kjpaw_psl.1.0.0.in,K,50,11 11 11,K.pz-spn-kjpaw_psl.1.0.0,-109.87132601
K_ecut55_k111_K.pbe-spn-kjpaw_psl.1.0.0.in,K,55,1 1 1,K.pbe-spn-kjpaw_psl.1.0.0,-113.10361245
K_ecut55_k111_K.pbe-spn-rrkjus_psl.1.0.0.in,K,55,1 1 1,K.pbe-spn-rrkjus_psl.1.0.0,-58.86638105
K_ecut55_k111_K.pz-spn-rrkjus_psl.1.0.0.in,K,55,1 1 1,K.pz-spn-rrkjus_psl.1.0.0,-58.83555914
K_ecut55_k111_K.pz-spn-kjpaw_psl.1.0.0.in,K,55,1 1 1,K.pz-spn-kjpaw_psl.1.0.0,-109.96419962
K_ecut55_k222_K.pbe-spn-kjpaw_psl.1.0.0.in,K,55,2 2 2,K.pbe-spn-kjpaw_psl.1.0.0,-112.96976158
K_ecut55_k222_K.pbe-spn-rrkjus_psl.1.0.0.in,K,55,2 2 2,K.pbe-spn-rrkjus_psl.1.0.0,-58.73253205
K_ecut55_k222_K.pz-spn-rrkjus_psl.1.0.0.in,K,55,2 2 2,K.pz-spn-rrkjus_psl.1.0.0,-58.70393786
K_ecut55_k222_K.pz-spn-kjpaw_psl.1.0.0.in,K,55,2 2 2,K.pz-spn-kjpaw_psl.1.0.0,-109.83257371
K_ecut55_k333_K.pbe-spn-kjpaw_psl.1.0.0.in,K,55,3 3 3,K.pbe-spn-kjpaw_psl.1.0.0,-113.0176922
K_ecut55_k333_K.pbe-spn-rrkjus_psl.1.0.0.in,K,55,3 3 3,K.pbe-spn-rrkjus_psl.1.0.0,-58.78046043
K_ecut55_k333_K.pz-spn-rrkjus_psl.1.0.0.in,K,55,3 3 3,K.pz-spn-rrkjus_psl.1.0.0,-58.74982258
K_ecut55_k333_K.pz-spn-kjpaw_psl.1.0.0.in,K,55,3 3 3,K.pz-spn-kjpaw_psl.1.0.0,-109.87846445
K_ecut55_k444_K.pbe-spn-kjpaw_psl.1.0.0.in,K,55,4 4 4,K.pbe-spn-kjpaw_psl.1.0.0,-113.00672824
K_ecut55_k444_K.pbe-spn-rrkjus_psl.1.0.0.in,K,55,4 4 4,K.pbe-spn-rrkjus_psl.1.0.0,-58.76949743
K_ecut55_k444_K.pz-spn-rrkjus_psl.1.0.0.in,K,55,4 4 4,K.pz-spn-rrkjus_psl.1.0.0,-58.73873474
K_ecut55_k444_K.pz-spn-kjpaw_psl.1.0.0.in,K,55,4 4 4,K.pz-spn-kjpaw_psl.1.0.0,-109.86737637
K_ecut55_k555_K.pbe-spn-kjpaw_psl.1.0.0.in,K,55,5 5 5,K.pbe-spn-kjpaw_psl.1.0.0,-113.0110706
K_ecut55_k555_K.pbe-spn-rrkjus_psl.1.0.0.in,K,55,5 5 5,K.pbe-spn-rrkjus_psl.1.0.0,-58.77383988
K_ecut55_k555_K.pz-spn-rrkjus_psl.1.0.0.in,K,55,5 5 5,K.pz-spn-rrkjus_psl.1.0.0,-58.74315711
K_ecut55_k555_K.pz-spn-kjpaw_psl.1.0.0.in,K,55,5 5 5,K.pz-spn-kjpaw_psl.1.0.0,-109.87179881
K_ecut55_k666_K.pbe-spn-kjpaw_psl.1.0.0.in,K,55,6 6 6,K.pbe-spn-kjpaw_psl.1.0.0,-113.009782
K_ecut55_k666_K.pbe-spn-rrkjus_psl.1.0.0.in,K,55,6 6 6,K.pbe-spn-rrkjus_psl.1.0.0,-58.77255092
K_ecut55_k666_K.pz-spn-rrkjus_psl.1.0.0.in,K,55,6 6 6,K.pz-spn-rrkjus_psl.1.0.0,-58.74184869
K_ecut55_k666_K.pz-spn-kjpaw_psl.1.0.0.in,K,55,6 6 6,K.pz-spn-kjpaw_psl.1.0.0,-109.87049014
K_ecut55_k777_K.pbe-spn-kjpaw_psl.1.0.0.in,K,55,7 7 7,K.pbe-spn-kjpaw_psl.1.0.0,-113.01094737
K_ecut55_k777_K.pbe-spn-rrkjus_psl.1.0.0.in,K,55,7 7 7,K.pbe-spn-rrkjus_psl.1.0.0,-58.77371576
K_ecut55_k777_K.pz-spn-rrkjus_psl.1.0.0.in,K,55,7 7 7,K.pz-spn-rrkjus_psl.1.0.0,-58.74301704
K_ecut55_k777_K.pz-spn-kjpaw_psl.1.0.0.in,K,55,7 7 7,K.pz-spn-kjpaw_psl.1.0.0,-109.87165887
K_ecut55_k888_K.pbe-spn-kjpaw_psl.1.0.0.in,K,55,8 8 8,K.pbe-spn-kjpaw_psl.1.0.0,-113.0104508
K_ecut55_k888_K.pbe-spn-rrkjus_psl.1.0.0.in,K,55,8 8 8,K.pbe-spn-rrkjus_psl.1.0.0,-58.77321939
K_ecut55_k888_K.pz-spn-rrkjus_psl.1.0.0.in,K,55,8 8 8,K.pz-spn-rrkjus_psl.1.0.0,-58.74251587
K_ecut55_k888_K.pz-spn-kjpaw_psl.1.0.0.in,K,55,8 8 8,K.pz-spn-kjpaw_psl.1.0.0,-109.8711571
K_ecut55_k999_K.pbe-spn-kjpaw_psl.1.0.0.in,K,55,9 9 9,K.pbe-spn-kjpaw_psl.1.0.0,-113.01100016
K_ecut55_k999_K.pbe-spn-rrkjus_psl.1.0.0.in,K,55,9 9 9,K.pbe-spn-rrkjus_psl.1.0.0,-58.77376874
K_ecut55_k999_K.pz-spn-rrkjus_psl.1.0.0.in,K,55,9 9 9,K.pz-spn-rrkjus_psl.1.0.0,-58.74306598
K_ecut55_k999_K.pz-spn-kjpaw_psl.1.0.0.in,K,55,9 9 9,K.pz-spn-kjpaw_psl.1.0.0,-109.87170796
K_ecut55_k101010_K.pbe-spn-kjpaw_psl.1.0.0.in,K,55,10 10 10,K.pbe-spn-kjpaw_psl.1.0.0,-113.01065346
K_ecut55_k101010_K.pbe-spn-rrkjus_psl.1.0.0.in,K,55,10 10 10,K.pbe-spn-rrkjus_psl.1.0.0,-58.77342237
K_ecut55_k101010_K.pz-spn-rrkjus_psl.1.0.0.in,K,55,10 10 10,K.pz-spn-rrkjus_psl.1.0.0,-58.74271514
K_ecut55_k101010_K.pz-spn-kjpaw_psl.1.0.0.in,K,55,10 10 10,K.pz-spn-kjpaw_psl.1.0.0,-109.87135714
K_ecut55_k111111_K.pbe-spn-kjpaw_psl.1.0.0.in,K,55,11 11 11,K.pbe-spn-kjpaw_psl.1.0.0,-113.0108845
K_ecut55_k111111_K.pbe-spn-rrkjus_psl.1.0.0.in,K,55,11 11 11,K.pbe-spn-rrkjus_psl.1.0.0,-58.77365325
K_ecut55_k111111_K.pz-spn-rrkjus_psl.1.0.0.in,K,55,11 11 11,K.pz-spn-rrkjus_psl.1.0.0,-58.74295495
K_ecut55_k111111_K.pz-spn-kjpaw_psl.1.0.0.in,K,55,11 11 11,K.pz-spn-kjpaw_psl.1.0.0,-109.87159687
K_ecut60_k111_K.pbe-spn-kjpaw_psl.1.0.0.in,K,60,1 1 1,K.pbe-spn-kjpaw_psl.1.0.0,-113.10371569
K_ecut60_k111_K.pbe-spn-rrkjus_psl.1.0.0.in,K,60,1 1 1,K.pbe-spn-rrkjus_psl.1.0.0,-58.86648667
K_ecut60_k111_K.pz-spn-rrkjus_psl.1.0.0.in,K,60,1 1 1,K.pz-spn-rrkjus_psl.1.0.0,-58.83565621
K_ecut60_k111_K.pz-spn-kjpaw_psl.1.0.0.in,K,60,1 1 1,K.pz-spn-kjpaw_psl.1.0.0,-109.96429413
K_ecut60_k222_K.pbe-spn-kjpaw_psl.1.0.0.in,K,60,2 2 2,K.pbe-spn-kjpaw_psl.1.0.0,-112.96987795
K_ecut60_k222_K.pbe-spn-rrkjus_psl.1.0.0.in,K,60,2 2 2,K.pbe-spn-rrkjus_psl.1.0.0,-58.73265264
K_ecut60_k222_K.pz-spn-rrkjus_psl.1.0.0.in,K,60,2 2 2,K.pz-spn-rrkjus_psl.1.0.0,-58.70404393
K_ecut60_k222_K.pz-spn-kjpaw_psl.1.0.0.in,K,60,2 2 2,K.pz-spn-kjpaw_psl.1.0.0,-109.83267949
K_ecut60_k333_K.pbe-spn-kjpaw_psl.1.0.0.in,K,60,3 3 3,K.pbe-spn-kjpaw_psl.1.0.0,-113.01780165
K_ecut60_k333_K.pbe-spn-rrkjus_psl.1.0.0.in,K,60,3 3 3,K.pbe-spn-rrkjus_psl.1.0.0,-58.78057067
K_ecut60_k333_K.pz-spn-rrkjus_psl.1.0.0.in,K,60,3 3 3,K.pz-spn-rrkjus_psl.1.0.0,-58.74992345
K_ecut60_k333_K.pz-spn-kjpaw_psl.1.0.0.in,K,60,3 3 3,K.pz-spn-kjpaw_psl.1.0.0,-109.87856418
K_ecut60_k444_K.pbe-spn-kjpaw_psl.1.0.0.in,K,60,4 4 4,K.pbe-spn-kjpaw_psl.1.0.0,-113.00683448
K_ecut60_k444_K.pbe-spn-rrkjus_psl.1.0.0.in,K,60,4 4 4,K.pbe-spn-rrkjus_psl.1.0.0,-58.76960288
K_ecut60_k444_K.pz-spn-rrkjus_psl.1.0.0.in,K,60,4 4 4,K.pz-spn-rrkjus_psl.1.0.0,-58.7388323
K_ecut60_k444_K.pz-spn-kjpaw_psl.1.0.0.in,K,60,4 4 4,K.pz-spn-kjpaw_psl.1.0.0,-109.86747443
K_ecut60_k555_K.pbe-spn-kjpaw_psl.1.0.0.in,K,60,5 5 5,K.pbe-spn-kjpaw_psl.1.0.0,-113.01117628
K_ecut60_k555_K.pbe-spn-rrkjus_psl.1.0.0.in,K,60,5 5 5,K.pbe-spn-rrkjus_psl.1.0.0,-58.77394539
K_ecut60_k555_K.pz-spn-rrkjus_psl.1.0.0.in,K,60,5 5 5,K.pz-spn-rrkjus_psl.1.0.0,-58.7432541
K_ecut60_k555_K.pz-spn-kjpaw_psl.1.0.0.in,K,60,5 5 5,K.pz-spn-kjpaw_psl.1.0.0,-109.87189553
K_ecut60_k666_K.pbe-spn-kjpaw_psl.1.0.0.in,K,60,6 6 6,K.pbe-spn-kjpaw_psl.1.0.0,-113.0098885
K_ecut60_k666_K.pbe-spn-rrkjus_psl.1.0.0.in,K,60,6 6 6,K.pbe-spn-rrkjus_psl.1.0.0,-58.7726576
K_ecut60_k666_K.pz-spn-rrkjus_psl.1.0.0.in,K,60,6 6 6,K.pz-spn-rrkjus_psl.1.0.0,-58.74194706
K_ecut60_k666_K.pz-spn-kjpaw_psl.1.0.0.in,K,60,6 6 6,K.pz-spn-kjpaw_psl.1.0.0,-109.87058857
K_ecut60_k777_K.pbe-spn-kjpaw_psl.1.0.0.in,K,60,7 7 7,K.pbe-spn-kjpaw_psl.1.0.0,-113.01105384
K_ecut60_k777_K.pbe-spn-rrkjus_psl.1.0.0.in,K,60,7 7 7,K.pbe-spn-rrkjus_psl.1.0.0,-58.77382312
K_ecut60_k777_K.pz-spn-rrkjus_psl.1.0.0.in,K,60,7 7 7,K.pz-spn-rrkjus_psl.1.0.0,-58.74311567
K_ecut60_k777_K.pz-spn-kjpaw_psl.1.0.0.in,K,60,7 7 7,K.pz-spn-kjpaw_psl.1.0.0,-109.87175711
K_ecut60_k888_K.pbe-spn-kjpaw_psl.1.0.0.in,K,60,8 8 8,K.pbe-spn-kjpaw_psl.1.0.0,-113.01055791
K_ecut60_k888_K.pbe-spn-rrkjus_psl.1.0.0.in,K,60,8 8 8,K.pbe-spn-rrkjus_psl.1.0.0,-58.77332686
K_ecut60_k888_K.pz-spn-rrkjus_psl.1.0.0.in,K,60,8 8 8,K.pz-spn-rrkjus_psl.1.0.0,-58.74261474
K_ecut60_k888_K.pz-spn-kjpaw_psl.1.0.0.in,K,60,8 8 8,K.pz-spn-kjpaw_psl.1.0.0,-109.8712564
K_ecut60_k999_K.pbe-spn-kjpaw_psl.1.0.0.in,K,60,9 9 9,K.pbe-spn-kjpaw_psl.1.0.0,-113.01110687
K_ecut60_k999_K.pbe-spn-rrkjus_psl.1.0.0.in,K,60,9 9 9,K.pbe-spn-rrkjus_psl.1.0.0,-58.77387565
K_ecut60_k999_K.pz-spn-rrkjus_psl.1.0.0.in,K,60,9 9 9,K.pz-spn-rrkjus_psl.1.0.0,-58.7431645
K_ecut60_k999_K.pz-spn-kjpaw_psl.1.0.0.in,K,60,9 9 9,K.pz-spn-kjpaw_psl.1.0.0,-109.87180626
K_ecut60_k101010_K.pbe-spn-kjpaw_psl.1.0.0.in,K,60,10 10 10,K.pbe-spn-kjpaw_psl.1.0.0,-113.01076021
K_ecut60_k101010_K.pbe-spn-rrkjus_psl.1.0.0.in,K,60,10 10 10,K.pbe-spn-rrkjus_psl.1.0.0,-58.77352938
K_ecut60_k101010_K.pz-spn-rrkjus_psl.1.0.0.in,K,60,10 10 10,K.pz-spn-rrkjus_psl.1.0.0,-58.74281391
K_ecut60_k101010_K.pz-spn-kjpaw_psl.1.0.0.in,K,60,10 10 10,K.pz-spn-kjpaw_psl.1.0.0,-109.8714557
K_ecut60_k111111_K.pbe-spn-kjpaw_psl.1.0.0.in,K,60,11 11 11,K.pbe-spn-kjpaw_psl.1.0.0,-113.01099156
K_ecut60_k111111_K.pbe-spn-rrkjus_psl.1.0.0.in,K,60,11 11 11,K.pbe-spn-rrkjus_psl.1.0.0,-58.77376031
K_ecut60_k111111_K.pz-spn-rrkjus_psl.1.0.0.in,K,60,11 11 11,K.pz-spn-rrkjus_psl.1.0.0,-58.74305409
K_ecut60_k111111_K.pz-spn-kjpaw_psl.1.0.0.in,K,60,11 11 11,K.pz-spn-kjpaw_psl.1.0.0,-109.87169571
K_ecut65_k111_K.pbe-spn-kjpaw_psl.1.0.0.in,K,65,1 1 1,K.pbe-spn-kjpaw_psl.1.0.0,-113.10375148
K_ecut65_k111_K.pbe-spn-rrkjus_psl.1.0.0.in,K,65,1 1 1,K.pbe-spn-rrkjus_psl.1.0.0,-58.86652645
K_ecut65_k111_K.pz-spn-rrkjus_psl.1.0.0.in,K,65,1 1 1,K.pz-spn-rrkjus_psl.1.0.0,-58.83568109
K_ecut65_k111_K.pz-spn-kjpaw_psl.1.0.0.in,K,65,1 1 1,K.pz-spn-kjpaw_psl.1.0.0,-109.96431583
K_ecut65_k222_K.pbe-spn-kjpaw_psl.1.0.0.in,K,65,2 2 2,K.pbe-spn-kjpaw_psl.1.0.0,-112.96992046
K_ecut65_k222_K.pbe-spn-rrkjus_psl.1.0.0.in,K,65,2 2 2,K.pbe-spn-rrkjus_psl.1.0.0,-58.73269989
K_ecut65_k222_K.pz-spn-rrkjus_psl.1.0.0.in,K,65,2 2 2,K.pz-spn-rrkjus_psl.1.0.0,-58.7040745
K_ecut65_k222_K.pz-spn-kjpaw_psl.1.0.0.in,K,65,2 2 2,K.pz-spn-kjpaw_psl.1.0.0,-109.83270841
K_ecut65_k333_K.pbe-spn-kjpaw_psl.1.0.0.in,K,65,3 3 3,K.pbe-spn-kjpaw_psl.1.0.0,-113.01784338
K_ecut65_k333_K.pbe-spn-rrkjus_psl.1.0.0.in,K,65,3 3 3,K.pbe-spn-rrkjus_psl.1.0.0,-58.78061299
K_ecut65_k333_K.pz-spn-rrkjus_psl.1.0.0.in,K,65,3 3 3,K.pz-spn-rrkjus_psl.1.0.0,-58.74995199
K_ecut65_k333_K.pz-spn-kjpaw_psl.1.0.0.in,K,65,3 3 3,K.pz-spn-kjpaw_psl.1.0.0,-109.87859224
K_ecut65_k444_K.pbe-spn-kjpaw_psl.1.0.0.in,K,65,4 4 4,K.pbe-spn-kjpaw_psl.1.0.0,-113.00687676
K_ecut65_k444_K.pbe-spn-rrkjus_psl.1.0.0.in,K,65,4 4 4,K.pbe-spn-rrkjus_psl.1.0.0,-58.76964582
K_ecut65_k444_K.pz-spn-rrkjus_psl.1.0.0.in,K,65,4 4 4,K.pz-spn-rrkjus_psl.1.0.0,-58.73886193
K_ecut65_k444_K.pz-spn-kjpaw_psl.1.0.0.in,K,65,4 4 4,K.pz-spn-kjpaw_psl.1.0.0,-109.86750323
K_ecut65_k555_K.pbe-spn-kjpaw_psl.1.0.0.in,K,65,5 5 5,K.pbe-spn-kjpaw_psl.1.0.0,-113.01122039
K_ecut65_k555_K.pbe-spn-rrkjus_psl.1.0.0.in,K,65,5 5 5,K.pbe-spn-rrkjus_psl.1.0.0,-58.77398782
K_ecut65_k555_K.pz-spn-rrkjus_psl.1.0.0.in,K,65,5 5 5,K.pz-spn-rrkjus_psl.1.0.0,-58.74328305
K_ecut65_k555_K.pz-spn-kjpaw_psl.1.0.0.in,K,65,5 5 5,K.pz-spn-kjpaw_psl.1.0.0,-109.87192454
K_ecut65_k666_K.pbe-spn-kjpaw_psl.1.0.0.in,K,65,6 6 6,K.pbe-spn-kjpaw_psl.1.0.0,-113.00993216
K_ecut65_k666_K.pbe-spn-rrkjus_psl.1.0.0.in,K,65,6 6 6,K.pbe-spn-rrkjus_psl.1.0.0,-58.77270134
K_ecut65_k666_K.pz-spn-rrkjus_psl.1.0.0.in,K,65,6 6 6,K.pz-spn-rrkjus_psl.1.0.0,-58.74197625
K_ecut65_k666_K.pz-spn-kjpaw_psl.1.0.0.in,K,65,6 6 6,K.pz-spn-kjpaw_psl.1.0.0,-109.87061788
K_ecut65_k777_K.pbe-spn-kjpaw_psl.1.0.0.in,K,65,7 7 7,K.pbe-spn-kjpaw_psl.1.0.0,-113.0110972
K_ecut65_k777_K.pbe-spn-rrkjus_psl.1.0.0.in,K,65,7 7 7,K.pbe-spn-rrkjus_psl.1.0.0,-58.77386691
K_ecut65_k777_K.pz-spn-rrkjus_psl.1.0.0.in,K,65,7 7 7,K.pz-spn-rrkjus_psl.1.0.0,-58.74314491
K_ecut65_k777_K.pz-spn-kjpaw_psl.1.0.0.in,K,65,7 7 7,K.pz-spn-kjpaw_psl.1.0.0,-109.87178579
K_ecut65_k888_K.pbe-spn-kjpaw_psl.1.0.0.in,K,65,8 8 8,K.pbe-spn-kjpaw_psl.1.0.0,-113.01060051
K_ecut65_k888_K.pbe-spn-rrkjus_psl.1.0.0.in,K,65,8 8 8,K.pbe-spn-rrkjus_psl.1.0.0,-58.77337021
K_ecut65_k888_K.pz-spn-rrkjus_psl.1.0.0.in,K,65,8 8 8,K.pz-spn-rrkjus_psl.1.0.0,-58.74264381
K_ecut65_k888_K.pz-spn-kjpaw_psl.1.0.0.in,K,65,8 8 8,K.pz-spn-kjpaw_psl.1.0.0,-109.87128525
K_ecut65_k999_K.pbe-spn-kjpaw_psl.1.0.0.in,K,65,9 9 9,K.pbe-spn-kjpaw_psl.1.0.0,-113.01115019
K_ecut65_k999_K.pbe-spn-rrkjus_psl.1.0.0.in,K,65,9 9 9,K.pbe-spn-rrkjus_psl.1.0.0,-58.77391856
K_ecut65_k999_K.pz-spn-rrkjus_psl.1.0.0.in,K,65,9 9 9,K.pz-spn-rrkjus_psl.1.0.0,-58.7431935
K_ecut65_k999_K.pz-spn-kjpaw_psl.1.0.0.in,K,65,9 9 9,K.pz-spn-kjpaw_psl.1.0.0,-109.87183509
K_ecut65_k101010_K.pbe-spn-kjpaw_psl.1.0.0.in,K,65,10 10 10,K.pbe-spn-kjpaw_psl.1.0.0,-113.01080395
K_ecut65_k101010_K.pbe-spn-rrkjus_psl.1.0.0.in,K,65,10 10 10,K.pbe-spn-rrkjus_psl.1.0.0,-58.77357243
K_ecut65_k101010_K.pz-spn-rrkjus_psl.1.0.0.in,K,65,10 10 10,K.pz-spn-rrkjus_psl.1.0.0,-58.74284302
K_ecut65_k101010_K.pz-spn-kjpaw_psl.1.0.0.in,K,65,10 10 10,K.pz-spn-kjpaw_psl.1.0.0,-109.87148472
K_ecut65_k111111_K.pbe-spn-kjpaw_psl.1.0.0.in,K,65,11 11 11,K.pbe-spn-kjpaw_psl.1.0.0,-113.01103502
K_ecut65_k111111_K.pbe-spn-rrkjus_psl.1.0.0.in,K,65,11 11 11,K.pbe-spn-rrkjus_psl.1.0.0,-58.77380355
K_ecut65_k111111_K.pz-spn-rrkjus_psl.1.0.0.in,K,65,11 11 11,K.pz-spn-rrkjus_psl.1.0.0,-58.74308304
K_ecut65_k111111_K.pz-spn-kjpaw_psl.1.0.0.in,K,65,11 11 11,K.pz-spn-kjpaw_psl.1.0.0,-109.87172461
K_ecut70_k111_K.pbe-spn-kjpaw_psl.1.0.0.in,K,70,1 1 1,K.pbe-spn-kjpaw_psl.1.0.0,-113.10378354
K_ecut70_k111_K.pbe-spn-rrkjus_psl.1.0.0.in,K,70,1 1 1,K.pbe-spn-rrkjus_psl.1.0.0,-58.86655303
K_ecut70_k111_K.pz-spn-rrkjus_psl.1.0.0.in,K,70,1 1 1,K.pz-spn-rrkjus_psl.1.0.0,-58.83571291
K_ecut70_k111_K.pz-spn-kjpaw_psl.1.0.0.in,K,70,1 1 1,K.pz-spn-kjpaw_psl.1.0.0,-109.96434978
K_ecut70_k222_K.pbe-spn-kjpaw_psl.1.0.0.in,K,70,2 2 2,K.pbe-spn-kjpaw_psl.1.0.0,-112.96994719
K_ecut70_k222_K.pbe-spn-rrkjus_psl.1.0.0.in,K,70,2 2 2,K.pbe-spn-rrkjus_psl.1.0.0,-58.73271926
K_ecut70_k222_K.pz-spn-rrkjus_psl.1.0.0.in,K,70,2 2 2,K.pz-spn-rrkjus_psl.1.0.0,-58.70410143
K_ecut70_k222_K.pz-spn-kjpaw_psl.1.0.0.in,K,70,2 2 2,K.pz-spn-kjpaw_psl.1.0.0,-109.83273957
K_ecut70_k333_K.pbe-spn-kjpaw_psl.1.0.0.in,K,70,3 3 3,K.pbe-spn-kjpaw_psl.1.0.0,-113.01786854
K_ecut70_k333_K.pbe-spn-rrkjus_psl.1.0.0.in,K,70,3 3 3,K.pbe-spn-rrkjus_psl.1.0.0,-58.78063755
K_ecut70_k333_K.pz-spn-rrkjus_psl.1.0.0.in,K,70,3 3 3,K.pz-spn-rrkjus_psl.1.0.0,-58.74998153
K_ecut70_k333_K.pz-spn-kjpaw_psl.1.0.0.in,K,70,3 3 3,K.pz-spn-kjpaw_psl.1.0.0,-109.87862237
K_ecut70_k444_K.pbe-spn-kjpaw_psl.1.0.0.in,K,70,4 4 4,K.pbe-spn-kjpaw_psl.1.0.0,-113.00690233
